2026-04-15 00:01:08 | INFO     | app.main | SecondBrain starting up...
2026-04-15 00:22:10 | INFO     | pymongo.serverSelection | {"message": "Waiting for suitable server to become available", "selector": "<function writable_server_selector at 0x000001A16202A2A0>", "operation": "createIndexes", "topologyDescription": "<TopologyDescription id: 69de8cdaf5a0f2c4ccfd40d9, topology_type: ReplicaSetNoPrimary, servers: [<ServerDescription ('ac-08vgkw9-shard-00-00.d7dlkdt.mongodb.net', 27017) server_type: Unknown, rtt: None>, <ServerDescription ('ac-08vgkw9-shard-00-01.d7dlkdt.mongodb.net', 27017) server_type: Unknown, rtt: None>, <ServerDescription ('ac-08vgkw9-shard-00-02.d7dlkdt.mongodb.net', 27017) server_type: Unknown, rtt: None>]>", "clientId": {"$oid": "69de8cdaf5a0f2c4ccfd40d9"}, "remainingTimeMS": 4}
2026-04-15 00:22:12 | INFO     | apscheduler.scheduler | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-04-15 00:22:12 | INFO     | apscheduler.scheduler | Added job "check_and_fire_reminders" to job store "default"
2026-04-15 00:22:12 | INFO     | apscheduler.scheduler | Scheduler started
2026-04-15 00:22:12 | INFO     | app.main | Reminder scheduler started (interval: 15 min)
2026-04-15 00:22:12 | INFO     | app.workers.background_worker | Background worker started
2026-04-15 00:22:59 | INFO     | app.main | SecondBrain starting up...
2026-04-15 00:22:59 | INFO     | pymongo.serverSelection | {"message": "Waiting for suitable server to become available", "selector": "<function writable_server_selector at 0x0000021B2C0600F0>", "operation": "createIndexes", "topologyDescription": "<TopologyDescription id: 69de8d0b1326830401e518ef, topology_type: ReplicaSetNoPrimary, servers: [<ServerDescription ('ac-08vgkw9-shard-00-00.d7dlkdt.mongodb.net', 27017) server_type: Unknown, rtt: None>, <ServerDescription ('ac-08vgkw9-shard-00-01.d7dlkdt.mongodb.net', 27017) server_type: Unknown, rtt: None>, <ServerDescription ('ac-08vgkw9-shard-00-02.d7dlkdt.mongodb.net', 27017) server_type: Unknown, rtt: None>]>", "clientId": {"$oid": "69de8d0b1326830401e518ef"}, "remainingTimeMS": 4}
2026-04-15 00:23:01 | INFO     | apscheduler.scheduler | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-04-15 00:23:01 | INFO     | apscheduler.scheduler | Added job "check_and_fire_reminders" to job store "default"
2026-04-15 00:23:01 | INFO     | apscheduler.scheduler | Scheduler started
2026-04-15 00:23:01 | INFO     | app.main | Reminder scheduler started (interval: 15 min)
2026-04-15 00:23:01 | INFO     | app.workers.background_worker | Background worker started
2026-04-15 00:23:36 | INFO     | SecondBrain | Getting timeline for user chetan0e, page 1, size 20
2026-04-15 00:23:36 | INFO     | pymongo.serverSelection | {"message": "Waiting for suitable server to become available", "selector": "Primary()", "operation": "find", "topologyDescription": "<TopologyDescription id: 69de8d051326830401e518ee, topology_type: ReplicaSetNoPrimary, servers: [<ServerDescription ('ac-08vgkw9-shard-00-00.d7dlkdt.mongodb.net', 27017) server_type: Unknown, rtt: None>, <ServerDescription ('ac-08vgkw9-shard-00-01.d7dlkdt.mongodb.net', 27017) server_type: Unknown, rtt: None>, <ServerDescription ('ac-08vgkw9-shard-00-02.d7dlkdt.mongodb.net', 27017) server_type: Unknown, rtt: None>]>", "clientId": {"$oid": "69de8d051326830401e518ee"}, "remainingTimeMS": 29}
2026-04-15 00:23:38 | INFO     | SecondBrain | Extracting insights for user chetan0e
2026-04-15 00:23:40 | INFO     | SecondBrain | Getting timeline for user chetan0e, page 1, size 20
2026-04-15 00:23:42 | INFO     | SecondBrain | Received audio upload from user chetan0e
2026-04-15 00:23:42 | INFO     | SecondBrain | Transcribing audio: data\uploads\upload_chetan0e_0bac09a0.wav
2026-04-15 00:23:42 | INFO     | app.services.transcription | Loading Whisper model 'base' on cpu (int8)
2026-04-15 00:23:43 | INFO     | faster_whisper | Processing audio with duration 00:04.946
2026-04-15 00:23:44 | INFO     | faster_whisper | Detected language 'nn' with probability 0.34
2026-04-15 00:23:53 | INFO     | app.services.transcription | Whisper found 0 segments. Language: nn (0.34)
2026-04-15 00:23:53 | INFO     | app.services.transcription | Final transcribed text: ''
2026-04-15 00:23:53 | INFO     | SecondBrain | Skipping - transcription too short or empty. Result: ''
2026-04-15 00:23:53 | INFO     | SecondBrain | Cleaned up temp file: data\uploads\upload_chetan0e_0bac09a0.wav
2026-04-15 00:23:55 | INFO     | SecondBrain | Extracting insights for user chetan0e
2026-04-15 00:23:55 | INFO     | SecondBrain | Getting timeline for user chetan0e, page 1, size 20
2026-04-15 00:23:56 | INFO     | SecondBrain | Deleted memory c5abe4bd-05b6-4b9e-9d6e-0291d99c4e69 for user chetan0e
2026-04-15 00:24:01 | INFO     | SecondBrain | Getting timeline for user chetan0e, page 1, size 20
2026-04-15 00:24:01 | INFO     | SecondBrain | Extracting insights for user chetan0e
2026-04-15 00:24:06 | INFO     | SecondBrain | Received audio upload from user chetan0e
2026-04-15 00:24:06 | INFO     | SecondBrain | Transcribing audio: data\uploads\upload_chetan0e_0ff16db1.wav
2026-04-15 00:24:07 | INFO     | faster_whisper | Processing audio with duration 00:04.923
2026-04-15 00:24:07 | INFO     | faster_whisper | Detected language 'en' with probability 0.61
2026-04-15 00:24:08 | INFO     | app.services.transcription | Whisper found 1 segments. Language: en (0.61)
2026-04-15 00:24:08 | INFO     | app.services.transcription | Final transcribed text: 'What a film is better than the design we have even present here.'
2026-04-15 00:24:08 | INFO     | SecondBrain | Transcribed: What a film is better than the design we have even present here....
2026-04-15 00:24:08 | INFO     | SecondBrain | Extracting memory from text: What a film is better than the design we have even present here....
2026-04-15 00:24:15 | INFO     | SecondBrain | Memory extracted - Intent: None, Summary: The text suggests that a certain film surpasses the existing design in quality.
2026-04-15 00:24:15 | WARNING  | SecondBrain | Speaker diarization pipeline not available, using default speaker
2026-04-15 00:24:18 | INFO     | SecondBrain | Speaker: You, Intent: None, Importance: 0.20 (low)
2026-04-15 00:24:19 | INFO     | httpx | HTTP Request: POST http://127.0.0.1:11434/api/embeddings "HTTP/1.1 200 OK"
2026-04-15 00:24:19 | INFO     | httpx | HTTP Request: POST http://127.0.0.1:11434/api/embeddings "HTTP/1.1 200 OK"
2026-04-15 00:24:22 | INFO     | SecondBrain | Stored memory with importance 0.20
2026-04-15 00:24:22 | INFO     | SecondBrain | Cleaned up temp file: data\uploads\upload_chetan0e_0ff16db1.wav
2026-04-15 00:24:22 | INFO     | SecondBrain | Extracting insights for user chetan0e
2026-04-15 00:24:22 | INFO     | SecondBrain | Extracting insights for user chetan0e
2026-04-15 00:24:24 | INFO     | SecondBrain | Getting timeline for user chetan0e, page 1, size 20
2026-04-15 00:24:26 | INFO     | SecondBrain | Getting timeline for user chetan0e, page 1, size 20
2026-04-15 00:24:29 | INFO     | SecondBrain | Received audio upload from user chetan0e
2026-04-15 00:24:29 | INFO     | SecondBrain | Transcribing audio: data\uploads\upload_chetan0e_47f9322e.wav
2026-04-15 00:24:30 | INFO     | faster_whisper | Processing audio with duration 00:04.946
2026-04-15 00:24:30 | INFO     | faster_whisper | Detected language 'nn' with probability 0.33
2026-04-15 00:24:44 | INFO     | app.services.transcription | Whisper found 0 segments. Language: nn (0.33)
2026-04-15 00:24:44 | INFO     | app.services.transcription | Final transcribed text: ''
2026-04-15 00:24:44 | INFO     | SecondBrain | Skipping - transcription too short or empty. Result: ''
2026-04-15 00:24:44 | INFO     | SecondBrain | Cleaned up temp file: data\uploads\upload_chetan0e_47f9322e.wav
2026-04-15 00:24:44 | INFO     | SecondBrain | Extracting insights for user chetan0e
2026-04-15 00:26:08 | INFO     | SecondBrain | Getting timeline for user chetan0e, page 1, size 20
2026-04-15 00:26:08 | INFO     | app.main | SecondBrain shut down cleanly
2026-04-15 00:26:08 | INFO     | apscheduler.scheduler | Scheduler has been shut down
2026-04-15 00:26:08 | INFO     | app.workers.background_worker | Background worker shutting down
2026-04-15 00:26:22 | INFO     | app.main | SecondBrain starting up...
2026-04-15 00:26:22 | INFO     | pymongo.serverSelection | {"message": "Waiting for suitable server to become available", "selector": "<function writable_server_selector at 0x00000217181600F0>", "operation": "createIndexes", "topologyDescription": "<TopologyDescription id: 69de8dd6fe696c03d1084394, topology_type: ReplicaSetNoPrimary, servers: [<ServerDescription ('ac-08vgkw9-shard-00-00.d7dlkdt.mongodb.net', 27017) server_type: Unknown, rtt: None>, <ServerDescription ('ac-08vgkw9-shard-00-01.d7dlkdt.mongodb.net', 27017) server_type: Unknown, rtt: None>, <ServerDescription ('ac-08vgkw9-shard-00-02.d7dlkdt.mongodb.net', 27017) server_type: Unknown, rtt: None>]>", "clientId": {"$oid": "69de8dd6fe696c03d1084394"}, "remainingTimeMS": 4}
2026-04-15 00:26:24 | INFO     | apscheduler.scheduler | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-04-15 00:26:24 | INFO     | apscheduler.scheduler | Added job "check_and_fire_reminders" to job store "default"
2026-04-15 00:26:24 | INFO     | apscheduler.scheduler | Scheduler started
2026-04-15 00:26:24 | INFO     | app.main | Reminder scheduler started (interval: 15 min)
2026-04-15 00:26:24 | INFO     | app.workers.background_worker | Background worker started
2026-04-15 00:26:24 | INFO     | app.workers.background_worker | Background worker shutting down
2026-04-15 00:26:37 | INFO     | app.main | SecondBrain starting up...
2026-04-15 00:26:38 | INFO     | pymongo.serverSelection | {"message": "Waiting for suitable server to become available", "selector": "<function writable_server_selector at 0x0000016A174F00F0>", "operation": "createIndexes", "topologyDescription": "<TopologyDescription id: 69de8de6effaf52efecbcaee, topology_type: ReplicaSetNoPrimary, servers: [<ServerDescription ('ac-08vgkw9-shard-00-00.d7dlkdt.mongodb.net', 27017) server_type: Unknown, rtt: None>, <ServerDescription ('ac-08vgkw9-shard-00-01.d7dlkdt.mongodb.net', 27017) server_type: Unknown, rtt: None>, <ServerDescription ('ac-08vgkw9-shard-00-02.d7dlkdt.mongodb.net', 27017) server_type: Unknown, rtt: None>]>", "clientId": {"$oid": "69de8de6effaf52efecbcaee"}, "remainingTimeMS": 4}
2026-04-15 00:26:39 | INFO     | apscheduler.scheduler | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-04-15 00:26:39 | INFO     | apscheduler.scheduler | Added job "check_and_fire_reminders" to job store "default"
2026-04-15 00:26:39 | INFO     | apscheduler.scheduler | Scheduler started
2026-04-15 00:26:39 | INFO     | app.main | Reminder scheduler started (interval: 15 min)
2026-04-15 00:26:39 | INFO     | app.workers.background_worker | Background worker started
2026-04-15 00:26:39 | INFO     | SecondBrain | Received audio upload from user chetan0e
2026-04-15 00:26:39 | INFO     | SecondBrain | Transcribing audio: data\uploads\upload_chetan0e_e1f88c3e.wav
2026-04-15 00:26:39 | INFO     | app.services.transcription | Loading Whisper model 'base' on cpu (int8)
2026-04-15 00:26:41 | INFO     | faster_whisper | Processing audio with duration 00:04.946
2026-04-15 00:26:42 | INFO     | faster_whisper | Detected language 'en' with probability 0.39
2026-04-15 00:26:42 | INFO     | app.services.transcription | Whisper found 4 segments. Language: en (0.39)
2026-04-15 00:26:42 | INFO     | app.services.transcription | Final transcribed text: '. . . .'
2026-04-15 00:26:42 | INFO     | SecondBrain | Skipping - transcription too short or empty. Result: '. . . .'
2026-04-15 00:26:42 | INFO     | SecondBrain | Cleaned up temp file: data\uploads\upload_chetan0e_e1f88c3e.wav
2026-04-15 00:26:44 | INFO     | SecondBrain | Extracting insights for user chetan0e
2026-04-15 00:26:44 | INFO     | SecondBrain | Extracting insights for user chetan0e
2026-04-15 00:26:44 | INFO     | pymongo.serverSelection | {"message": "Waiting for suitable server to become available", "selector": "Primary()", "operation": "find", "topologyDescription": "<TopologyDescription id: 69de8ddeeffaf52efecbcaed, topology_type: ReplicaSetNoPrimary, servers: [<ServerDescription ('ac-08vgkw9-shard-00-00.d7dlkdt.mongodb.net', 27017) server_type: Unknown, rtt: None>, <ServerDescription ('ac-08vgkw9-shard-00-01.d7dlkdt.mongodb.net', 27017) server_type: Unknown, rtt: None>, <ServerDescription ('ac-08vgkw9-shard-00-02.d7dlkdt.mongodb.net', 27017) server_type: Unknown, rtt: None>]>", "clientId": {"$oid": "69de8ddeeffaf52efecbcaed"}, "remainingTimeMS": 29}
2026-04-15 00:26:44 | INFO     | pymongo.serverSelection | {"message": "Waiting for suitable server to become available", "selector": "Primary()", "operation": "find", "topologyDescription": "<TopologyDescription id: 69de8ddeeffaf52efecbcaed, topology_type: ReplicaSetNoPrimary, servers: [<ServerDescription ('ac-08vgkw9-shard-00-00.d7dlkdt.mongodb.net', 27017) server_type: Unknown, rtt: None>, <ServerDescription ('ac-08vgkw9-shard-00-01.d7dlkdt.mongodb.net', 27017) server_type: Unknown, rtt: None>, <ServerDescription ('ac-08vgkw9-shard-00-02.d7dlkdt.mongodb.net', 27017) server_type: Unknown, rtt: None>]>", "clientId": {"$oid": "69de8ddeeffaf52efecbcaed"}, "remainingTimeMS": 29}
2026-04-15 00:26:57 | INFO     | app.main | SecondBrain shut down cleanly
2026-04-15 00:26:57 | INFO     | apscheduler.scheduler | Scheduler has been shut down
2026-04-15 00:26:57 | INFO     | app.workers.background_worker | Background worker shutting down
2026-04-15 00:27:14 | INFO     | app.main | SecondBrain starting up...
2026-04-15 00:27:14 | INFO     | pymongo.serverSelection | {"message": "Waiting for suitable server to become available", "selector": "<function writable_server_selector at 0x0000027ACC4B00F0>", "operation": "createIndexes", "topologyDescription": "<TopologyDescription id: 69de8e0a9e7329bf6c1cc317, topology_type: ReplicaSetNoPrimary, servers: [<ServerDescription ('ac-08vgkw9-shard-00-00.d7dlkdt.mongodb.net', 27017) server_type: Unknown, rtt: None>, <ServerDescription ('ac-08vgkw9-shard-00-01.d7dlkdt.mongodb.net', 27017) server_type: Unknown, rtt: None>, <ServerDescription ('ac-08vgkw9-shard-00-02.d7dlkdt.mongodb.net', 27017) server_type: Unknown, rtt: None>]>", "clientId": {"$oid": "69de8e0a9e7329bf6c1cc317"}, "remainingTimeMS": 4}
2026-04-15 00:27:16 | INFO     | apscheduler.scheduler | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-04-15 00:27:16 | INFO     | apscheduler.scheduler | Added job "check_and_fire_reminders" to job store "default"
2026-04-15 00:27:16 | INFO     | apscheduler.scheduler | Scheduler started
2026-04-15 00:27:16 | INFO     | app.main | Reminder scheduler started (interval: 15 min)
2026-04-15 00:27:16 | INFO     | app.workers.background_worker | Background worker started
2026-04-15 00:27:17 | INFO     | SecondBrain | Extracting insights for user chetan0e
2026-04-15 00:27:17 | INFO     | SecondBrain | Getting timeline for user chetan0e, page 1, size 20
2026-04-15 00:27:17 | INFO     | pymongo.serverSelection | {"message": "Waiting for suitable server to become available", "selector": "Primary()", "operation": "find", "topologyDescription": "<TopologyDescription id: 69de8e049e7329bf6c1cc316, topology_type: ReplicaSetNoPrimary, servers: [<ServerDescription ('ac-08vgkw9-shard-00-00.d7dlkdt.mongodb.net', 27017) server_type: Unknown, rtt: None>, <ServerDescription ('ac-08vgkw9-shard-00-01.d7dlkdt.mongodb.net', 27017) server_type: Unknown, rtt: None>, <ServerDescription ('ac-08vgkw9-shard-00-02.d7dlkdt.mongodb.net', 27017) server_type: Unknown, rtt: None>]>", "clientId": {"$oid": "69de8e049e7329bf6c1cc316"}, "remainingTimeMS": 29}
2026-04-15 00:27:17 | INFO     | pymongo.serverSelection | {"message": "Waiting for suitable server to become available", "selector": "Primary()", "operation": "find", "topologyDescription": "<TopologyDescription id: 69de8e049e7329bf6c1cc316, topology_type: ReplicaSetNoPrimary, servers: [<ServerDescription ('ac-08vgkw9-shard-00-00.d7dlkdt.mongodb.net', 27017) server_type: Unknown, rtt: None>, <ServerDescription ('ac-08vgkw9-shard-00-01.d7dlkdt.mongodb.net', 27017) server_type: Unknown, rtt: None>, <ServerDescription ('ac-08vgkw9-shard-00-02.d7dlkdt.mongodb.net', 27017) server_type: Unknown, rtt: None>]>", "clientId": {"$oid": "69de8e049e7329bf6c1cc316"}, "remainingTimeMS": 29}
2026-04-15 00:27:22 | INFO     | SecondBrain | Received audio upload from user chetan0e
2026-04-15 00:27:22 | INFO     | SecondBrain | Transcribing audio: data\uploads\upload_chetan0e_8cd03de1.wav
2026-04-15 00:27:22 | INFO     | app.services.transcription | Loading Whisper model 'base' on cpu (int8)
2026-04-15 00:27:24 | INFO     | faster_whisper | Processing audio with duration 00:04.946
2026-04-15 00:27:24 | INFO     | faster_whisper | Detected language 'en' with probability 0.58
2026-04-15 00:27:25 | INFO     | app.services.transcription | Whisper found 1 segments. Language: en (0.58)
2026-04-15 00:27:25 | INFO     | app.services.transcription | Final transcribed text: 'Close your eyes for a second.'
2026-04-15 00:27:25 | INFO     | SecondBrain | Transcribed: Close your eyes for a second....
2026-04-15 00:27:25 | INFO     | SecondBrain | Extracting memory from text: Close your eyes for a second....
2026-04-15 00:27:27 | INFO     | SecondBrain | Memory extracted - Intent: None, Summary: Close your eyes temporarily.
2026-04-15 00:27:28 | WARNING  | SecondBrain | Speaker diarization pipeline not available, using default speaker
2026-04-15 00:27:30 | INFO     | SecondBrain | Speaker: You, Intent: None, Importance: 0.20 (low)
2026-04-15 00:27:34 | INFO     | httpx | HTTP Request: POST http://127.0.0.1:11434/api/embeddings "HTTP/1.1 200 OK"
2026-04-15 00:27:34 | INFO     | httpx | HTTP Request: POST http://127.0.0.1:11434/api/embeddings "HTTP/1.1 200 OK"
2026-04-15 00:27:34 | INFO     | SecondBrain | Extracting insights for user chetan0e
2026-04-15 00:27:36 | INFO     | SecondBrain | Stored memory with importance 0.20
2026-04-15 00:27:36 | INFO     | SecondBrain | Cleaned up temp file: data\uploads\upload_chetan0e_8cd03de1.wav
2026-04-15 00:27:36 | INFO     | SecondBrain | Getting timeline for user chetan0e, page 1, size 20
2026-04-15 00:27:39 | INFO     | SecondBrain | Extracting insights for user chetan0e
2026-04-15 00:27:40 | INFO     | SecondBrain | Getting timeline for user chetan0e, page 1, size 20
2026-04-15 00:27:53 | INFO     | SecondBrain | Deleted memory 890a46e8-802a-4279-a93e-98ad9c0acf79 for user chetan0e
2026-04-15 00:27:54 | INFO     | SecondBrain | Getting timeline for user chetan0e, page 1, size 20
2026-04-15 00:27:59 | INFO     | SecondBrain | Extracting insights for user chetan0e
2026-04-15 00:28:01 | INFO     | SecondBrain | Getting timeline for user chetan0e, page 1, size 20
2026-04-15 00:28:04 | INFO     | SecondBrain | Received audio upload from user chetan0e
2026-04-15 00:28:04 | INFO     | SecondBrain | Transcribing audio: data\uploads\upload_chetan0e_14ab80fb.wav
2026-04-15 00:28:04 | INFO     | faster_whisper | Processing audio with duration 00:04.923
2026-04-15 00:28:05 | INFO     | faster_whisper | Detected language 'en' with probability 0.51
2026-04-15 00:28:06 | INFO     | app.services.transcription | Whisper found 1 segments. Language: en (0.51)
2026-04-15 00:28:06 | INFO     | app.services.transcription | Final transcribed text: 'I need to meet I need to meet her to'
2026-04-15 00:28:06 | INFO     | SecondBrain | Transcribed: I need to meet I need to meet her to...
2026-04-15 00:28:06 | INFO     | SecondBrain | Extracting memory from text: I need to meet I need to meet her to...
2026-04-15 00:28:09 | INFO     | SecondBrain | Memory extracted - Intent: meeting, Summary: A meeting is required with her.
2026-04-15 00:28:09 | WARNING  | SecondBrain | Speaker diarization pipeline not available, using default speaker
2026-04-15 00:28:12 | INFO     | SecondBrain | Speaker: You, Intent: meeting, Importance: 0.50 (medium)
2026-04-15 00:28:16 | INFO     | httpx | HTTP Request: POST http://127.0.0.1:11434/api/embeddings "HTTP/1.1 200 OK"
2026-04-15 00:28:16 | INFO     | httpx | HTTP Request: POST http://127.0.0.1:11434/api/embeddings "HTTP/1.1 200 OK"
2026-04-15 00:28:18 | INFO     | SecondBrain | Extracting insights for user chetan0e
2026-04-15 00:28:18 | INFO     | SecondBrain | Stored memory with importance 0.50
2026-04-15 00:28:18 | INFO     | SecondBrain | Cleaned up temp file: data\uploads\upload_chetan0e_14ab80fb.wav
2026-04-15 00:28:18 | INFO     | SecondBrain | Getting timeline for user chetan0e, page 1, size 20
2026-04-15 00:28:21 | INFO     | SecondBrain | Extracting insights for user chetan0e
2026-04-15 00:28:24 | INFO     | SecondBrain | Received audio upload from user chetan0e
2026-04-15 00:28:24 | INFO     | SecondBrain | Transcribing audio: data\uploads\upload_chetan0e_9da0b541.wav
2026-04-15 00:28:24 | INFO     | faster_whisper | Processing audio with duration 00:04.946
2026-04-15 00:28:25 | INFO     | faster_whisper | Detected language 'nn' with probability 0.33
2026-04-15 00:28:42 | INFO     | app.services.transcription | Whisper found 0 segments. Language: nn (0.33)
2026-04-15 00:28:42 | INFO     | app.services.transcription | Final transcribed text: ''
2026-04-15 00:28:42 | INFO     | SecondBrain | Skipping - transcription too short or empty. Result: ''
2026-04-15 00:28:42 | INFO     | SecondBrain | Cleaned up temp file: data\uploads\upload_chetan0e_9da0b541.wav
2026-04-15 00:28:42 | INFO     | SecondBrain | Getting timeline for user chetan0e, page 1, size 20
2026-04-15 00:28:57 | INFO     | SecondBrain | Deleted memory 9b0fd6a8-2bf7-4857-bf25-96213aef3ded for user chetan0e
2026-04-15 00:28:59 | INFO     | SecondBrain | Deleted memory 61a7bb2a-86e4-450e-b365-3ac2d9de3259 for user chetan0e
2026-04-15 00:29:01 | INFO     | SecondBrain | Getting timeline for user chetan0e, page 1, size 20
2026-04-15 00:29:03 | INFO     | SecondBrain | Extracting insights for user chetan0e
2026-04-15 00:29:06 | INFO     | SecondBrain | Received audio upload from user chetan0e
2026-04-15 00:29:06 | INFO     | SecondBrain | Transcribing audio: data\uploads\upload_chetan0e_2c272c83.wav
2026-04-15 00:29:06 | INFO     | faster_whisper | Processing audio with duration 00:04.946
2026-04-15 00:29:07 | INFO     | faster_whisper | Detected language 'en' with probability 0.52
2026-04-15 00:29:08 | INFO     | app.services.transcription | Whisper found 2 segments. Language: en (0.52)
2026-04-15 00:29:08 | INFO     | app.services.transcription | Final transcribed text: 'I need to meet her by tomorrow. No, I need...'
2026-04-15 00:29:08 | INFO     | SecondBrain | Transcribed: I need to meet her by tomorrow. No, I need......
2026-04-15 00:29:08 | INFO     | SecondBrain | Extracting memory from text: I need to meet her by tomorrow. No, I need......
2026-04-15 00:29:10 | INFO     | SecondBrain | Memory extracted - Intent: meeting, Summary: You need to meet her tomorrow.
2026-04-15 00:29:11 | WARNING  | SecondBrain | Speaker diarization pipeline not available, using default speaker
2026-04-15 00:29:14 | INFO     | SecondBrain | Speaker: You, Intent: meeting, Importance: 1.00 (critical)
2026-04-15 00:29:14 | INFO     | httpx | HTTP Request: POST http://127.0.0.1:11434/api/embeddings "HTTP/1.1 200 OK"
2026-04-15 00:29:14 | INFO     | httpx | HTTP Request: POST http://127.0.0.1:11434/api/embeddings "HTTP/1.1 200 OK"
2026-04-15 00:29:14 | INFO     | SecondBrain | Extracting insights for user chetan0e
2026-04-15 00:29:16 | INFO     | SecondBrain | Stored memory with importance 1.00
2026-04-15 00:29:16 | INFO     | SecondBrain | Cleaned up temp file: data\uploads\upload_chetan0e_2c272c83.wav
2026-04-15 00:29:16 | INFO     | SecondBrain | Getting timeline for user chetan0e, page 1, size 20
2026-04-15 00:29:20 | INFO     | SecondBrain | Getting timeline for user chetan0e, page 1, size 20
2026-04-15 00:29:22 | INFO     | SecondBrain | Extracting insights for user chetan0e
2026-04-15 00:29:22 | INFO     | SecondBrain | Received audio upload from user chetan0e
2026-04-15 00:29:22 | INFO     | SecondBrain | Transcribing audio: data\uploads\upload_chetan0e_44a6a1c1.wav
2026-04-15 00:29:23 | INFO     | faster_whisper | Processing audio with duration 00:04.946
2026-04-15 00:29:23 | INFO     | faster_whisper | Detected language 'en' with probability 0.40
2026-04-15 00:29:24 | INFO     | app.services.transcription | Whisper found 4 segments. Language: en (0.40)
2026-04-15 00:29:24 | INFO     | app.services.transcription | Final transcribed text: '. . . .'
2026-04-15 00:29:24 | INFO     | SecondBrain | Skipping - transcription too short or empty. Result: '. . . .'
2026-04-15 00:29:24 | INFO     | SecondBrain | Cleaned up temp file: data\uploads\upload_chetan0e_44a6a1c1.wav
2026-04-15 00:33:27 | INFO     | app.main | SecondBrain shut down cleanly
2026-04-15 00:33:27 | INFO     | apscheduler.scheduler | Scheduler has been shut down
2026-04-15 00:33:27 | INFO     | app.workers.background_worker | Background worker shutting down
2026-04-15 00:33:41 | INFO     | app.main | SecondBrain starting up...
2026-04-15 00:33:41 | INFO     | pymongo.serverSelection | {"message": "Waiting for suitable server to become available", "selector": "<function writable_server_selector at 0x00000138A8BB00F0>", "operation": "createIndexes", "topologyDescription": "<TopologyDescription id: 69de8f8d39ad6c399cbb8d63, topology_type: ReplicaSetNoPrimary, servers: [<ServerDescription ('ac-08vgkw9-shard-00-00.d7dlkdt.mongodb.net', 27017) server_type: Unknown, rtt: None>, <ServerDescription ('ac-08vgkw9-shard-00-01.d7dlkdt.mongodb.net', 27017) server_type: Unknown, rtt: None>, <ServerDescription ('ac-08vgkw9-shard-00-02.d7dlkdt.mongodb.net', 27017) server_type: Unknown, rtt: None>]>", "clientId": {"$oid": "69de8f8d39ad6c399cbb8d63"}, "remainingTimeMS": 4}
2026-04-15 00:33:43 | INFO     | apscheduler.scheduler | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-04-15 00:33:43 | INFO     | apscheduler.scheduler | Added job "check_and_fire_reminders" to job store "default"
2026-04-15 00:33:43 | INFO     | apscheduler.scheduler | Scheduler started
2026-04-15 00:33:43 | INFO     | app.main | Reminder scheduler started (interval: 15 min)
2026-04-15 00:33:43 | INFO     | app.workers.background_worker | Background worker started
2026-04-15 00:33:43 | INFO     | app.workers.background_worker | Background worker shutting down
2026-04-15 00:34:01 | INFO     | app.main | SecondBrain starting up...
2026-04-15 00:34:01 | INFO     | pymongo.serverSelection | {"message": "Waiting for suitable server to become available", "selector": "<function writable_server_selector at 0x00000189ADE300F0>", "operation": "createIndexes", "topologyDescription": "<TopologyDescription id: 69de8fa1d3c128c92c54350c, topology_type: ReplicaSetNoPrimary, servers: [<ServerDescription ('ac-08vgkw9-shard-00-00.d7dlkdt.mongodb.net', 27017) server_type: Unknown, rtt: None>, <ServerDescription ('ac-08vgkw9-shard-00-01.d7dlkdt.mongodb.net', 27017) server_type: Unknown, rtt: None>, <ServerDescription ('ac-08vgkw9-shard-00-02.d7dlkdt.mongodb.net', 27017) server_type: Unknown, rtt: None>]>", "clientId": {"$oid": "69de8fa1d3c128c92c54350c"}, "remainingTimeMS": 4}
2026-04-15 00:34:03 | INFO     | apscheduler.scheduler | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-04-15 00:34:03 | INFO     | apscheduler.scheduler | Added job "check_and_fire_reminders" to job store "default"
2026-04-15 00:34:03 | INFO     | apscheduler.scheduler | Scheduler started
2026-04-15 00:34:03 | INFO     | app.main | Reminder scheduler started (interval: 15 min)
2026-04-15 00:34:03 | INFO     | app.workers.background_worker | Background worker started
2026-04-15 00:34:06 | INFO     | SecondBrain | Getting timeline for user chetan0e, page 1, size 20
2026-04-15 00:34:06 | INFO     | SecondBrain | Extracting insights for user chetan0e
